,date,title,URL
810,"November 18, 2015","Forecasters say this year's El Niño looks just like the giant event of 1997-98. But when it comes to El Niños, there are no identical twins.",/news/2368/2015-and-1997-el-ninos-deja-vu-or-something-new/
811,"November 11, 2015","Every part of Earth's surface mosaic absorbs and releases carbon in a different way, with wild-card events complicating the picture.",/news/2365/seven-case-studies-in-carbon-and-climate/
812,"November 11, 2015","As people burn fossil fuels and clear forests, only half of the carbon dioxide released stays in the atmosphere. Earth's vegetation ecosystems and oceans remove the other half.",/news/2364/a-breathing-planet-off-balance/
813,"November 11, 2015","During a 9 a.m. PST (noon EST) media teleconference today, NASA and university scientists will discuss new insights, tools and agency research into key carbon and climate change questions.",/news/2363/as-earth-warms-nasa-targets-other-half-of-carbon-climate-equation/
814,"November 11, 2015",A new study by NASA and university researchers spells more trouble for Greenland’s Ice Sheet and global sea levels.,/news/2366/in-greenland-another-major-glacier-comes-undone/
815,"November  8, 2015","A Nov. 12 NASA media telecon will cover latest insights into Earth's response to rising levels of heat-trapping gases in the atmosphere, and what it means for future climate.",/news/2362/media-briefing-on-carbons-role-in-earths-future-climate/
816,"November  5, 2015","A new NASA study says that an increase in Antarctic snow accumulation that began 10,000 years ago is currently adding enough ice to the continent to outweigh the increased losses from its thinning glaciers.",/news/2361/study-mass-gains-of-antarctic-ice-sheet-greater-than-losses/
817,"November  3, 2015","A NASA study will look into the effect small airborne particles emitted from phytoplankton have on the climate-sensitive North Atlantic, adding to research on how ocean biology affects clouds and climate.",/news/2360/nasa-to-fly-sail-north-to-study-plankton-climate-change-connection/
818,"November  1, 2015","NASA and university scientists have developed a new way to use satellite measurements to track changes in Atlantic Ocean currents, which are a driving force in global climate.",/news/2359/nasa-finds-new-way-to-track-ocean-currents-from-space/
819,"October 28, 2015",Scientists poring over data from NASA's Orbiting Carbon Observatory-2 mission are seeing patterns emerge as they seek answers to questions about atmospheric carbon dioxide.,/news/2358/excitement-grows-as-carbon-sleuth-begins-year-two/
820,"October 28, 2015","Empty water reservoirs, severe water rationing and electrical blackouts are the new status quo in major cities across southeastern Brazil where the worst drought in 35 years has desiccated the region.",/news/2356/grace-satellites-evaluate-drought-in-southeast-brazil/
821,"October 28, 2015","In the face of decades of increasing temperatures and surface melting, the movement of the southwest portion of the Greenland Ice Sheet that terminates on land has been slowing down, according to a new study being published by the journal Nature on Oct. 29.",/news/2355/movement-decreasing-for-portion-of-greenland-ice-sheet/
822,"October 28, 2015","NASA’s TIMED mission, short for Thermosphere, Ionosphere, Mesosphere Energetics and Dynamics, has confirmed a surprisingly fast carbon dioxide increase in Earth’s upper atmosphere, raising questions about how different layers of the atmosphere are interconnected.",/news/2354/how-timed-flies-unexpected-trends-in-carbon-data/
823,"October 20, 2015",Thick smoke from the worst forest fires in nearly two decades blankets the island of Borneo in an Oct. 14 satellite image from NASA's MISR instrument.,/news/2353/borneo-on-fire/
824,"October 18, 2015",NASA satellite observations are giving scientists a comprehensive suite of tools to analyze the evolving El Niño and its global impacts as never before.,/news/2351/studying-2015-el-nino-event-as-never-before/
825,"October 18, 2015",The Southern Ocean's sea ice cover reached a yearly maximum extent of 7.27 million square miles (18.83 million square kilometers) on Oct. 6.,/news/2350/2015-antarctic-maximum-sea-ice-extent-breaks-streak-of-record-highs/
826,"October  6, 2015","A study looks into the definition of a forest, as deforestation has major implications on climate change and biodiversity.",/news/2349/mission-helps-answer-what-is-a-forest/
827,"October  4, 2015","A NASA mission scheduled for a 2016 launch will put a greener, safer alternative spacecraft propellant to the test.",/news/2347/mission-to-test-greener-spacecraft-fuel-on-track-for-launch/
828,"September 28, 2015","A new study uses satellite data to more accurately determine the source of ozone in a given area. The findings are particularly important in Northern California and Nevada, where wildfires and ozone transported to the region from abroad can cause levels to rise.",/news/2346/background-ozone-a-major-issue-in-us-west/
829,"September 23, 2015","For the first time in its seven years of flights, NASA's Operation IceBridge, an airborne survey of changes in Earth’s polar ice, is conducting overlapping campaigns in Antarctica and the Arctic.",/news/2344/nasa-to-fly-parallel-science-campaigns-at-both-poles/
830,"September 23, 2015","The world's oceans have seen significant declines in certain types of microscopic plant-life at the base of the marine food chain, according to a new NASA study.",/news/2343/study-shows-oceanic-phytoplankton-declines-in-northern-hemisphere/
831,"September 21, 2015",NASA-supported researchers have found that ice covering Greenland is melting faster than thought.,/news/2342/the-hidden-meltdown-of-greenland/
832,"September 15, 2015",The Arctic appears to have reached its fourth lowest minimum extent. It’s unclear whether this year's El Niño event has had any impact.,/news/2341/arctic-sea-ice-minimum-extent-reached-el-nino-link-unclear/
833,"September 15, 2015","Arctic sea ice cover appears to have reached its minimum extent on September 11, 2015.",/news/2340/arctic-sea-ice-reaches-fourth-lowest-extent-in-the-satellite-record/
834,"September 13, 2015","Got a crazy idea to save the world? Caltech's Resnick Institute is looking for ""disruptively"" innovative new energy products to bring on the public radar.",/news/2337/caltech-calls-for-crazy-new-science-to-save-the-planet/
835,"September 10, 2015","Wildfires driven by autumn Santa Ana winds are 10 times more expensive than summer fires, a new study shows. But both kinds are costly, and both are on the increase.",/news/2339/study-contrasts-effects-of-two-types-of-socal-fires/
836,"September  8, 2015",The nation’s problem is also NASA’s problem: Half to two-thirds of NASA’s infrastructure and assets stand within 16 feet (5 meters) of sea level.,/news/2336/nasas-front-porch-view-of-rising-seas/
837,"September  2, 2015","NASA satellite measurements have given scientists a better understanding of what happens to rain and snow that fall on land, with a few surprising findings.",/news/2335/tes-satellite-instrument-gives-new-insight-into-water-cycle/
838,"September  1, 2015","NASA SMAP observatory managers have determined its radar can no longer return data, but the mission continues to produce high-quality science with its radiometer instrument.",/news/2334/soil-moisture-radar-ends-operations-mission-science-continues/
839,"August 27, 2015",NASA has begun a multi-year field campaign to investigate ecological impacts of the rapidly changing climate in Alaska and northwestern Canada.,/news/2333/nasa-to-study-arctic-climate-change-ecosystem-impacts/
840,"August 27, 2015",An airborne campaign over Greenland this summer helps scientists prepare for a satellite mission that will monitor global ice sheets.,/news/2332/greenland-campaign-takes-flight-to-measure-ice-sheet/
841,"August 27, 2015","Researchers camped on Greenland's ice sheet this summer studied streams that form atop the ice and carry meltwater to the ocean, where it adds to sea level rise.",/news/2331/nasas-summer-research-on-sea-level-rise-in-greenland/
842,"August 25, 2015",NASA is applying its unique capabilities to the challenge of understanding global sea level rise.,/news/2328/warming-seas-and-melting-ice-sheets/
843,"August 25, 2015","When you fill a sink, the water rises at the same rate to the same height in every corner. That's not the way it works with our rising seas.",/news/2327/the-fingerprints-of-sea-level-rise/
844,"August 25, 2015",NASA's Oceans Melting Greenland program will study how the oceans are eating away at Greenland's ice sheet and help scientists predict sea level rise.,/news/2326/omg-mission-maps-greenlands-coastline/
845,"August 25, 2015","Intensive research, aided by NASA observations and analysis, points to an unavoidable future sea level rise of several feet. The question is, how quickly will it happen?",/news/2329/nasa-zeroes-in-on-ocean-rise-how-much-how-soon/
846,"August 24, 2015","Researchers from the University of California, Irvine and NASA have uncovered a remarkably strong link between high wildfire risk in the Amazon basin and the devastating hurricanes that ravage North Atlantic shorelines.",/news/2325/researchers-find-link-between-amazon-fires-and-devastating-hurricanes/
847,"August 19, 2015","In a series of media opportunities Wednesday, Aug. 26 through Friday, Aug. 28, NASA experts will present an up-to-date global outlook on current conditions and future projections of sea level rise.",/news/2324/nasa-holds-media-opportunities-to-discuss-rising-sea-levels/
848,"August 10, 2015","In a year when global fire emissions were average, Canada and Indonesia endured unusually active fire seasons, while South America and equatorial Africa saw less burning than usual.",/news/2322/taking-stock-of-2014-fire-emissions/
849,"August  9, 2015","To better understand how volcanoes alter the climate, a NASA research team calculated how high volcanic plumes can rise into the stratosphere.",/news/2321/simulation-indicates-ancient-flood-volcanoes-could-have-altered-climate/
850,"August  5, 2015","Agricultural fires in North Africa reduce the region's rainfall during the dry season, according to a NASA study.",/news/2320/in-africa-more-smoke-leads-to-less-rain/
851,"August  4, 2015",El Niño conditions have strengthened this year despite scientists' expectations that the event would be too weak and too late to have much effect on North America.,/news/2319/el-nino-conditions-are-growing-stronger/
852,"August  3, 2015",NASA scientist Josh Willis answers five questions about sea surface topography.,/news/2318/just-5-questions-sea-surface-topography/
853,"July 29, 2015","Between 2012 and 2015, California accumulated 20 inches of precipitation—the average expected to usually fall in a single year, according to a new NASA study.",/news/2317/california-rain-debt-equal-to-average-full-year-of-precipitation/
854,"July 27, 2015","A new analysis of 35 years of data confirms fire seasons have become longer. Longer season in the western United States are attributed to changes in the timing of snowmelt, vapor pressure, and the timing of spring rains—all of which have been linked to global warming and climate change.",/news/2315/study-fire-seasons-getting-longer-more-frequent/
855,"July 26, 2015","Aerosols can darken snow, causing it to absorb more of the sun’s energy and melt more quickly. In a new NASA study, scientists studied the effects of snow darkening on snow amount and spring ground heating in North American snowpacks.",/news/2314/scientists-link-earlier-melting-of-snow-to-dark-aerosols/
856,"July 22, 2015",The Apollo-Soyuz Test Project in July 1975 was a big moment in the history of human adventures in space — and not only for the obvious reasons.,/news/2313/the-sam-experiment-launched-40-years-ago-opened-an-era-of-atmospheric-discoveries/
857,"July 20, 2015","Greenland's glaciers are badly undercut and melting faster than thought, raising sea levels faster than currently estimated.",/news/2312/greenlands-undercut-glaciers-melting-faster-than-thought/
858,"July 20, 2015",Even in space you have to worry about the weather. Satellite navigators depend on the Space Weather Prediction Center to direct their spacecraft safely through electromagnetic storms.,/news/2310/sunny-with-a-chance-of-nuclear-bullets/
859,"July 14, 2015",Western Europe and North America's Pacific Northwest endured record-setting heat during two weeks in late June and early July 2015.,/news/2309/europe-and-pacific-northwest-face-record-heat/
860,"July  8, 2015",A NASA study shows heat has been trapped in the Pacific and Indian oceans. The finding explains the recent slowdown in global temperature rise.,/news/2308/oceans-temporarily-slowed-global-temperature-rise/
861,"July  7, 2015","A new NASA study is providing estimates for the global water cycle budget for the first decade of the 21st century, taking the pulse of the planet and setting a baseline for future comparisons.",/news/2307/satellites-track-earths-water-movements-to-help-complete-climate-picture/
862,"July  7, 2015","Climate change is drastically transforming landscapes in Alaska, altering the distribution of native and invasive species.",/news/2306/in-alaskas-last-frontier-climate-change-provides-new-horizons-for-invasive-species/
863,"July  6, 2015","Glaciers in a region of Alaska are losing about 75 billion tons of ice per year, but not all glaciers contribute equally.",/news/2305/alaskas-biggest-ice-losers-are-inland/
864,"July  1, 2015",Scientists use Landsat and commercial satellite data to quantify the losses in this mid-latitude glacier belt.,/news/2304/turkish-glaciers-shrink-by-half/
865,"June 23, 2015","The agencies will host a one-day event for up to 70 social media followers on Aug. 8, 2015, at Vandenberg Air Force Base, California.",/news/2302/nasa-noaa-invite-social-media-to-cover-jason-3-launch/
866,"June 17, 2015",The newest addition to a venerable line of ocean-monitoring satellites has arrived at its launch site in California to prepare for its launch in August.,/news/2301/jason-3-satellite-arrives-at-california-launch-site/
867,"June 17, 2015","With new technologies in development and missions being planned for Earth and beyond, NASA is helping advance a future that will inspire the world and improve lives on our home planet.",/news/2300/our-tomorrowland-nasa-advancing-the-future-on-earth-and-in-space/
868,"June 17, 2015","Scientists can now use Earth-observing satellite data to monitor the health of coral reefs—even in remote, otherwise difficult-to-observe regions of the globe.",/news/2299/keeping-an-eye-on-coral-reef-health-from-space/
869,"June 16, 2015","Aquarius/SAC-D, an international Earth-observing mission that carries NASA's Aquarius instrument, ended June 8 when an essential component of the spacecraft power and attitude control system stopped operating.",/news/2298/international-spacecraft-carrying-aquarius-instrument-ends-operations/
870,"June 15, 2015","UC Irvine studies using NASA GRACE data find a third of Earth's largest groundwater basins are being rapidly depleted by human use, despite little data about how much water remains.",/news/2297/study-a-third-of-big-groundwater-basins-in-distress/
871,"June 15, 2015","NASA has completed an intensive study of Louisiana Gulf Coast levees and wetlands, using three research aircraft carrying advanced instruments.",/news/2296/nasa-eyes-study-louisianas-changing-wetlands/
872,"June  8, 2015",NASA is releasing global climate change projections to help scientists and planners better understand local and global effects of hazards.,/news/2293/nasa-releases-detailed-global-climate-change-projections/
873,"June  1, 2015","A space borne sensor has found that concentrations of carbon monoxide gas, which is produced by burning carbon-based fuels, have decreased since 2000.",/news/2291/fourteen-years-of-carbon-monoxide-from-mopitt/
874,"May 26, 2015","Exhibits, displays and presenters from NASA's Jet Propulsion Laboratory, Pasadena, California, are participating in this year's World Science Festival in New York, to be held from May 27 through 31.",/news/2290/nasajpl-bring-sights-and-sounds-to-world-science-festival/
875,"May 25, 2015","NASA, the White House and the City of Houston are collaborating with Code for America for the third annual National Day of Civic Hacking (June 6).",/news/2289/nasa-challenges-civic-hackers-to-focus-on-climate-change/
876,"May 18, 2015","After three months in space, NASA's new mission to map soil moisture—frozen or thawed—is ready to begin its science operations.",/news/2287/soil-moisture-mission-begins-science-operations/
877,"May 17, 2015","An experimental airplane wing project will test if tighter propulsion-airframe integration will improve efficiency and safety, as well as environmental and economic benefits.",/news/2286/leaptech-demonstrates-electric-propulsion-technologies/
878,"May 13, 2015","NASA has found that the last section of Antarctica's Larsen B Ice Shelf, which partially collapsed in 2002, is likely to disintegrate before the end of the decade.",/news/2285/its-the-final-act-for-larsen-b-ice-shelf/
879,"May 11, 2015",A NASA airborne mission will gather Arctic wind data to improve climate and weather models and to support a European Space Agency (ESA) Earth-observing satellite.,/news/2284/airborne-mission-to-focus-on-polar-winds/
880,"May 10, 2015",The Amazon rainforest and the Sahara desert seem utterly different. Yet NASA satellites have discovered a surprising connection that intimately links these two disparate parts of our planet.,/news/2282/river-of-desert-dust-feeds-amazon-forests/
881,"May  6, 2015",A space borne instrument is helping NASA scientists learn about atmospheric gravity waves and their effect on Earth's climate.,/news/2278/the-atmospheric-surf-zone/
882,"May  4, 2015","A new NASA Earth Venture mission, the Atmospheric Tomography Mission (ATom), will provide scientists missing data about Earth's atmospheric composition.",/news/2280/earth-venture-mission-to-find-missing-average-atmosphere/
883,"May  3, 2015","Solar-power plant operators, green building architects, farmers and others who want to reduce their greenhouse-gas emissions are benefiting from NASA's POWER project.",/news/2271/bringing-nasa-satellite-data-down-to-earth/
884,"April 29, 2015",A multinational study looks at Arctic marine mammal population trends and habitat changes in a warming world.,/news/2279/longer-melt-season-a-game-changer-for-arctic-mammals/
885,"April 26, 2015",The websites and a mobile app selected for best-of-the-Web honors represent the diversity of NASA's online offerings.,/news/2276/nasa-climate-wins-2-webby-awards/
886,"April 21, 2015",NASA's new satellite mission to map the water in the soil under our feet has passed another key milestone by generating its first full global maps.,/news/2275/soil-moisture-mission-produces-first-global-maps/
887,"April 20, 2015","Jason-3 will add to a 23-year data set used to study climate change and ocean cycles like El Niño, as well as for hurricane forecasts, navigation and other ocean needs.",/news/2274/jason-3-will-add-to-record-of-the-seas-rise-and-fall/
888,"April 20, 2015","Move over, precious metals. In a new discovery, a common potassium compound is more efficient and sustainable for certain chemical reactions. Modern industry may never be the same!",/news/2273/caltech-student-fathers-breakthrough-in-green-chemistry/
889,"April 13, 2015",NASA will celebrate the 45th annual Earth Day April 17-22 with a variety of live and online activities to engage the public in the agency’s mission to better understand and protect our home planet.,/news/2270/nasa-celebrates-earth-day-with-public-events-online-activities/
890,"April 13, 2015","Researchers from several institutions are aiming to uncover reasons for a mysterious methane ""hot spot"" detected from space.",/news/2269/scientists-take-aim-at-four-corners-methane-mystery/
891,"April 13, 2015","Now that NASA's Atmospheric Infrared Sounder (AIRS) has amassed 12 years of data, researchers are using its cutting-edge observations to better understand how climate feedbacks will impact warming rates.",/news/2264/twelve-years-of-satellite-data-help-decode-climate-change/
892,"April  6, 2015","Arctic sea ice grows and retreats every year, but satellites have detected an overall decline in sea ice cover. How is this contributing to a warmer and wetter Arctic?",/news/2267/arctic-moisture-on-the-move/
893,"April  5, 2015","This Earth Day, April 22, NASA is asking you to share pictures and video of your favorite places on Earth using social media—and tag them #NoPlaceLikeHome.",/news/2266/on-earth-day-show-nasa-how-theres-noplacelikehome/
894,"April  1, 2015",NASA data find the snowpack that supplies water to San Francisco and neighboring communities has just 40 percent of the water it did at its maximum level this time last year.,/news/2265/california-tuolumne-snowpack-40-percent-of-worst-year/
895,"April  1, 2015","A polar vortex is a low-pressure system of cold polar air—a normal weather phenomenon. But during the 2013-2014 winter, a high-pressure system in the Pacific pushed the northern polar vortex southward, contributing to North America’s cold, snowy and icy winter.",/news/2262/the-2013-2014-polar-vortex-adds-data-points-to-the-books/
896,"March 30, 2015","Dr. Bryan N. Duncan, deputy project scientist for the Aura Mission, recently presented the story of air quality in three cities: Beijing, Los Angeles and Atlanta.",/news/2263/air-quality-a-tale-of-three-cities/
897,"March 26, 2015","The rotating ""golden lasso"" reflector antenna on NASA's new soil moisture mapping mission is now fully spun up to its design rate in preparation for science operations.",/news/2261/its-full-spin-ahead-for-soil-moisture-mapper/
898,"March 25, 2015","A new study has shown that increasing rainfall in the wettest regions of the tropics is caused by an increase in large, well-organized thunderstorms.",/news/2260/bigger-thunderstorms-are-bringing-more-rain-to-the-tropics/
899,"March 23, 2015","NASA's new soil moisture mapping mission has moved a step closer to starting science operations following the partial spin-up of its ""golden lasso"" reflector antenna.",/news/2258/new-soil-moisture-mapper-goes-for-a-spin/
900,"March 23, 2015",A NASA study of a basin in northwestern Wyoming revealed that the snow melt season in the area is now ending on average about sixteen days earlier.,/news/2257/historical-satellite-images-reveal-snow-is-melting-earlier-in-wyoming/
901,"March 22, 2015","At 5.61 million square miles, this year’s Arctic sea ice maximum extent was the smallest on the satellite record and also one of the earliest.",/news/2256/2015-arctic-sea-ice-maximum-annual-extent-is-lowest-on-record/
902,"March 15, 2015","Researchers at the University of Texas at Austin, NASA and other research organizations have discovered two seafloor troughs that could allow warm ocean water to reach the base of Totten Glacier, East Antarctica's largest and most rapidly thinning glacier.",/news/2254/study-sees-new-threat-to-east-antarctic-ice/
903,"March 15, 2015","NASA is beginning work on a new satellite mission that will extend critical climate measurements of Earth’s oceans and atmosphere and advance studies of the impact of environmental changes on ocean health, fisheries and the carbon cycle.",/news/2253/new-mission-to-study-ocean-color-airborne-particles-and-clouds/
904,"March 12, 2015","Those who feel as though they've been living in the never-ending winter of the movie ""Frozen"" this year may be glad to hear that the spring thaw is now typically arriving up to two weeks earlier in the Northern Hemisphere than it did 20 to 30 years ago.",/news/2252/let-it-go-smap-almost-ready-to-map-frozen-soil/
905,"March 11, 2015",Bangladesh officials have announced plans to expand a satellite-based flood forecasting and warning system developed by SERVIR.,/news/2251/bangladesh-to-use-servir-satellite-based-flood-forecasting-warning-system/
906,"March  9, 2015","North America had two distinct weather profiles in February 2015, with a stark west-east difference.",/news/2250/going-hot-and-cold-in-february/
907,"March  8, 2015",NASA's new satellite mission to map the water in the soil under our feet has successfully tested its science instruments for the first time.,/news/2249/soil-moisture-mapper-takes-first-smapshots/
908,"March  3, 2015",Want to get the most energy-efficiency bang for your buck when building a house? Think about it as if you were designing a mission to Mars.,/news/2248/better-homes-and-martians/
909,"March  1, 2015","Almost a year after its launch, the Global Precipitation Measurement mission has produced its first global map of rainfall and snowfall.",/news/2246/first-global-rainfall-and-snowfall-map-from-new-earth-mission-released/
910,"February 25, 2015",Four new NASA Earth-observing missions are collecting data from space — with a fifth newly in orbit — after the busiest year of NASA Earth science launches in more than a decade.,/news/2245/new-earth-science-missions-expand-view-of-our-home-planet/
911,"February 25, 2015","Like a cowboy at a rodeo, NASA's newest Earth-observing satellite, the Soil Moisture Active Passive (SMAP), has triumphantly raised its ""arm"" and unfurled a huge golden ""lasso"" (antenna).",/news/2244/new-space-cowboy-successfully-deploys-its-lasso/
912,"February 22, 2015",Over the past 12 months NASA has added five missions to its orbiting Earth-observing fleet. NASA scientists will share early observations during a media telecon Feb. 26.,/news/2242/briefing-to-highlight-results-from-new-earth-missions/
913,"February 22, 2015","Four international science institutions say 2014 was the warmest year on record, even though there are subtle differences in their numbers.",/news/2241/why-so-many-global-temperature-records/
914,"February 17, 2015","The New York City Panel on Climate Change, co-chaired by a NASA researcher, published its latest report which details significant future increases in temperature, precipitation and sea level in the New York metropolitan area.",/news/2239/nasa-science-leads-new-york-city-climate-change-2015-report/
915,"February 12, 2015","Droughts in the U.S. Southwest and Central Plains during the last half of this century could be drier and longer than drought conditions seen in those regions in the last 1,000 years, according to a new NASA study.",/news/2238/carbon-emissions-could-dramatically-increase-risk-of-us-megadroughts/
916,"February 11, 2015","Sea ice increases in Antarctica do not make up for the accelerated Arctic sea ice loss of the last decades, a new NASA study finds.",/news/2237/study-shows-global-sea-ice-diminishing-despite-antarctic-gains/
917,"February 10, 2015",Caltech's First Look West (FLoW) program helps young cleantech innovators transform their sustainable technologies into budding businesses.,/news/2236/caltech-seeks-cleantech-for-competition/
918,"February  8, 2015","A NASA scientist's Methane Sounder will be able to provide remotely collected, high-resolution, highly accurate, around-the-clock global methane measurements should it ultimately fly as a spaceborne instrument.",/news/2233/scientist-advances-laser-technology-to-measure-methane/
919,"February  8, 2015",A NASA scientist will take her recently patented instrument on the road this summer to measure methane and carbon dioxide emissions from Alaska’s melting permafrost.,/news/2234/suitcase-size-instrument-to-measure-emissions-from-melting-permafrost/
920,"February  4, 2015","While satellites and airborne missions have been helping scientists easily observe Arctic (and Antarctic) sea ice area, sea ice thickness data is hard to come by.",/news/2232/in-search-of-an-arctic-holy-grail/
921,"January 29, 2015",Analysis of Landsat and MODIS data shows where agricultural production has been affected by the continuing drought in California.,/news/2230/satellites-spot-fields-idled-by-drought/
922,"January 25, 2015",Scientists using ice-penetrating radar data collected by NASA's Operation IceBridge and earlier airborne campaigns have built the first-ever comprehensive map of layers deep inside the Greenland Ice Sheet.,/news/2227/data-peers-into-greenlands-ice-sheet/
923,"January 25, 2015","Soil moisture, which keeps Earth's interlocking cycles of water, carbon and energy turning in harmony, is the focus of NASA's SMAP mission.",/news/2226/smap-will-track-a-tiny-cog-that-keeps-cycles-spinning/
924,"January 25, 2015","Asian air pollution doesn't stay in Asia. It can cross the Pacific Ocean and affect not only air quality elsewhere, but also global climate and weather.",/news/2218/global-is-the-new-local-pollution-changes-clouds-climate-downstream/
925,"January 21, 2015","The Soil Moisture Active Passive (SMAP) mission, scheduled for launch on Jan. 29, will measure the moisture in Earth's soil with greater accuracy and higher resolution than any preceding mission, producing a global map of soil moisture every three days.",/news/2225/five-things-about-smap/
926,"January 20, 2015",Scientists have found evidence of a drained and refilled subglacial lake beneath northeastern Greenland’s Flade Ice Cap.,/news/2223/subglacial-lakes-seen-refilling-in-greenland/
927,"January 19, 2015","The launch of NASA's Soil Moisture Active Passive (SMAP) mission at Vandenberg Air Force Base in California is scheduled for Thursday, Jan. 29.",/news/2222/smap-observatory-ready-for-launch/
928,"January 15, 2015","The year 2014 ranks as Earth’s warmest since 1880, according to two separate analyses by NASA and National Oceanic and Atmospheric Administration (NOAA) scientists.",/news/2221/2014-warmest-year-in-modern-record/
929,"January 14, 2015","View a startling visualization of declining Arctic perennial sea ice, the thickest component of sea ice cover.",/news/2220/visualization-shows-rapid-decline-of-arctic-sea-ice/
930,"January 12, 2015","Los Angeles' annual methane emissions are 18 to 61 percent higher than widely used estimates, according to two years of data from a mountaintop NASA instrument.",/news/2219/mountaintop-sensor-finds-high-methane-over-la/
931,"January 11, 2015",Meltwater rivers flowing on Greenland's frozen surface may contribute as much to global sea level rise as all other processes that drain water from the ice sheet combined.,/news/2211/rivers-are-draining-greenland-quickly/
932,"January  7, 2015","To get an entire Earth view, scientists have to piece together images from satellites in orbit. With the launch of NOAA's DSCOVR and the EPIC instrument, scientists will get pictures of the entire sunlit side of Earth.",/news/2210/noaas-dscovr-to-provide-epic-views-of-earth/
933,"January  4, 2015","NASA's Soil Moisture Active Passive (SMAP) instrument will measure the moisture lodged in Earth's soils with an unprecedented accuracy and resolution using a large, rotating antenna.",/news/2209/technology-innovations-spin-smap-into-space/
934,"December 29, 2014",NASA satellite instruments have observed a marked increase in solar radiation absorbed in the Arctic since the year 2000 – a trend that aligns with the steady decrease in Arctic sea ice during the same period.,/news/2208/satellites-measure-increase-of-suns-energy-absorbed-in-the-arctic/
935,"December 29, 2014",A new NASA-led study estimates that tropical forests absorb 1.4 billion metric tons of carbon dioxide out of a total global absorption of 2.5 billion.,/news/2207/nasa-finds-good-news-about-forests-and-carbon-dioxide/
936,"December 18, 2014","To celebrate 15 successful years of NASA's Earth Observing System, enjoy 15 impressive images gathered by the Terra, Aqua and Aura satellites.",/news/2206/earth-from-space-15-amazing-things-in-15-years/
937,"December 17, 2014",The first global maps of atmospheric carbon dioxide from NASA's new Orbiting Carbon Observatory-2 mission demonstrate its performance and promise.,/news/2204/spaceborne-carbon-counter-maps-new-details/
938,"December 15, 2014","It will take about 1.5 times the maximum volume of the largest U.S. reservoir to recover from California's continuing drought, according to a new analysis of NASA satellite data.",/news/2203/analysis-11-trillion-gallons-needed-to-replenish-california-drought-losses/
939,"December 14, 2014",This week scientists using NASA data released the most detailed picture ever of how the ice sheet moves toward the sea and new insights into the hidden plumbing of melt water flowing under the snowy surface.,/news/2202/hidden-movements-of-greenland-ice-sheet-runoff-revealed/
940,"December 10, 2014","How NASA missions monitor sea level rise from space, and how the data explain the so-called sea level ""drop"" in 2010 and 2011.",/news/2201/sea-level-rise-global-warmings-yardstick/
941,"December  7, 2014",Arctic and Antarctic sea ice are responding differently to climate change. Here are the theories why.,/news/2199/the-yin-yang-of-polar-sea-ice/
942,"December  3, 2014","Solar energy company offers efficiency reports based on data from the Geostationary Operational Environmental Satellite (GOES) system, a collaboration between NASA and NOAA.",/news/2198/satellites-shed-light-on-solar-systemthe-one-on-your-rooftop/
943,"December  1, 2014","A comprehensive, 21-year analysis of the fastest-melting region of Antarctica has found that the melt rate of glaciers there has tripled during the last decade.",/news/2197/west-antarctic-melt-rate-has-tripled/
944,"November 24, 2014","Five new NASA airborne field campaigns will take to the skies in 2015 to investigate how air pollution, warming ocean waters and fires affect climate.",/news/2196/new-airborne-campaigns-tackle-climate-questions/
945,"November 24, 2014","NASA is considering issuing a challenge for developing stratospheric airships that can break records for duration of flight at high altitudes.
Airships aren't just powered balloon-like vehicles that hover in the sky; they can be important for scientific and commercial use. NASA is considering issuing a challenge to develop stratospheric airships that can break records in terms of duration of flight at high altitude.",/news/2195/airship-challenge/
946,"November 24, 2014","The Committee on Space Research will have its 2018 meeting in Pasadena, California, hosted by the California Institute of Technology and supported by NASA's Jet Propulsion Laboratory.",/news/2194/jpl-and-caltech-to-host-2018-cospar-conference/
947,"November 19, 2014","Scientists know aerosols affect the amount of water in a cloud, how easily they form raindrops and how much sunlight they reflect, but don’t know exactly what impact they have.",/news/2184/modeling-the-sky-how-scientists-use-equations-to-understand-earths-clouds/
948,"November 18, 2014","Weather — rain, heat and wind — affects the moisture in soil that allows plants to grow. How does soil moisture influence weather in return?",/news/2192/nasas-smap-may-clarify-link-from-wet-soil-to-weather/
949,"November 16, 2014",An ultra-high-resolution NASA computer model has given scientists a stunning new look at how carbon dioxide in the atmosphere travels around the globe.,/news/2190/nasa-computer-model-provides-a-new-portrait-of-carbon-dioxide/
950,"November 16, 2014",Efforts to conserve parks and protected areas around the world are being aided by Earth observations from space-based sensors operated by NASA and other space agencies as well as commercial providers.,/news/2191/sanctuary-how-the-view-from-space-is-protecting-earth-today/
951,"November 12, 2014",Scientists have used satellites to observe the retreat of Arctic sea ice from above. But the bigger challenge – now and in the coming years – is understanding what is happening below.,/news/2188/four-decades-of-sea-ice-from-space-the-future/
952,"November 12, 2014","Despite recent Arctic warming, a NASA analysis finds that Alaskan soils are not releasing methane at high rates. Changes in this region have not yet affected global methane.",/news/2187/alaska-shows-no-signs-of-rising-arctic-methane/
953,"November 12, 2014",NASA's green aviation project is one step closer to developing technology that could make future airliners quieter and more fuel-efficient.,/news/2189/nasa-tests-revolutionary-shape-changing-aircraft-flap-for-the-first-time/
